clean_text,following,followers,totaltweets,followers,retweetcount,class_sent,Predicted_Class
تنو حساب تنو حساب في حال قد ينتج ءعراض ءخذ لقاح مثل ءلم في موضع حقن وارتفاع حرار تعتبر ءمور طبيع تختف غالب في غضون ساع ، ويم حين استخدام مسك ءلم خافض حرار مع وضع كماد بارد علي موضع حقن وف حال استمرارالءعراض ننصح رجوع طبيب لتقييم حال علاج,474,262,5389,262,0,0,0
سعاد سفير تنو حساب لماذ لم يسمح طلاب سعود عوده دراس في صين وقد اخذو لقاح مرت من سنه والطلاب لم يعود معامل جامعا,97,3,67,3,0,1,1
الصح علي جميع مسارع والمبادر حصول علي لقاح جود رابط جود رابط,11871,10753,859479,10753,1,0,1
تنو حساب وعل سلام ءعراض جانب شاءع ظهور تلق لقاح شعور تعب والصداع ءلم في موضع حقن ءءلام في عضل والشعور توعك ارتفاع درج حرار رعش جسم ويم تناول مسك ءلم خافض حرار مثل باراسيتامول واستخدام كماد بارد علي موقع حقن لتخفيف تورم و ءلم,474,262,5389,262,1,0,0
خذ نصيح من ، ترا يقول ، خبرت معرفت ، اسمع شور لا بس جالس اقلد ءشخاص متخوف من موضوع لقاح فجء عالم يفت ينصح يرب غير ، الطب في ءمس حاج ءلي 🙏🏻,267,329,5399,329,0,0,0
تو ءخذ لقاح بريطان ولل حمد من جامع ملك سعود تنظيم راءع تعامل ءروع وما ءقول ءلا بيض الله وجي علي شغل ممتاز جود رابط,1942,256,5880,256,0,0,1
📸 كويلار يتلقي جرع ءولي من لقاح 💉 جود رابط,702,128,10480,128,150,0,1
يتم تعاط مع مسءل استيراد لقاح طريق انتقاء ءذ ءن يسمح بعض باستيراد لقاح تعرقل جهود بعض ءءخر تنو حساب,23,34,1748,34,136,1,1
تنو حساب ياوزار الصح تدعون ءلي اخذ لقاح ولا لايوجد مواعيد جود رابط,53,0,24,0,0,1,1
تنو حساب ماخذ بريطان شكل حمدلله علي سلام شجع زياد ناخذ لقاح,422,213,4171,213,0,0,1
تنو حساب تنو حساب كل ماذكر مجرد هرج ءعلام دليل عدد حال يوم حجز مواعيد ءذا كنت في منطق سكان كثير لن تحصل علي لقاح مبكر كذل نجاح حقيق يكون عمل موسس ليس ءشخاص ومن مهم ءن نذكر ءنك ممنوع من سفر ءكثر من كامل ءضف لذل حجر مواطن كل فتر طويل,482,79,3074,79,0,1,0
ءذا هذ ءعراض لقاح ءجل كيف كور ؟💔🤒 جود رابط,402,81,502,81,1,1,0
تنو حساب تنو حساب سعد كيف حال لقاح ؟,5,0,916,0,0,0,0
علي ان مب لقاح ابد بس داخلي في احساس يقول اصبر مب وقت حين مستسلم لءحاسيس 😚,408,60,4132,60,0,1,0
ءخذ لقاح شهور 🤸🏻‍♂️,709,1109,73755,1109,0,0,0
ليت استخر قبل ءخذ لقاح,65,118,736,118,0,1,0
تنو حساب لا تتهم لقاح لو سمحت لقاح مقدس لقاح ءكسير خلود لقاح مخلص بشر خير ءن شاء الله استخف عقول لقاح ريء راء ذءب من دم ابن يعقوب طبع قاعد ءقلد دكاتر فلس ما ءقول غير الله يرحم رحم واسع 💔💔 واللقاح متهم ءول,150,6,190,6,0,1,0
جماع طعم وان ساك باختلاف اسلوب لقاح ءختيار ومج تصريح حكوم كفي ما تعرف معني كلم اخيار يرجي بحث عنه معاجم اللغ عرب اختار يختار اختر اختيار خير خيار فهو مختار والمفعول مختار,847,215,11570,215,37,0,1
فيد ديفيد ءحد مقيم في مملك يحك عن تجرب في حصول علي لقاح مضاد لفيروس كور في سعود ترجم لبيب 🇸🇦🇸🇦 جود رابط,58,46,3401,46,24,0,1
شاهد ديفيد ءحد مقيم في مملك يحك عن تجرب في حصول علي لقاح مضاد لفيروس كور في سعود 🇸🇦🇸🇦 ترجم لبيب جود رابط,2840,10585,421322,10585,69,0,1
موقع لقاح كور فتح تسجيل جميع دون تحديد فءا ، سجل يا جماع وخد موضوع جد جود رابط,404,2319,18960,2319,6,0,1
عمل مستمر والاقبال يتواصل صور من استمرار استقبال مركز لقاح رءيس في عرعر مواطن والمقيم لتلق جرع ءولي من لقاح كور كوفيد لتعود حيا ءلي طبيع خذ خطو خذ لقاح حجز عبر تطبيق صحت جود رابط جود رابط,2964,41231,95732,41231,1,0,1
اخذ لقاح ولل حمد لقاح ءسترازينك جود رابط,138,42,3250,42,0,0,0
قرر اخذ لقاح 👍🏻,189,462,37624,462,0,0,0
🎥 فيد متحدث الصح يجيب علي تساءل عكاظ ءمكان ءن يكون ءلغاء مواعيد حصول علي لقاح قد يتسبب في تلف لقاح ءو صعوب ءعاد تخزين مره ءخري ءمل سعيد تنو حساب تكون اول كور جود رابط جود رابط,1208,84852,51869,84852,7,0,1
سعوديه عظمي ءمريك مقيم في محافظ مزاحم سعود يرد علي رءيس ءمريك ⁧ بايد ⁩ في ⁧ سعوديه لقاح مجا جميع و طرق ءلكترون سريع و حضور سلس خدما مميز و بايد في ءمريك و دول تصف نفس متقدم لم يصل لهذ تميز و يخطط له ءءن • جود رابط,290,225,9127,225,0,0,1
تنو حساب كيف تجربه ؟؟ شنو نوع لقاح,51,27,1449,27,0,0,0
ءذا ليه سبق و انصاب كور ما ياخذ لقاح شهور ؟ ف واحد يفحص عشان ممك يكون مصاب وهو مو عارف 🤨 جود رابط,476,438,7615,438,0,0,0
سعيد والد ءءخذ لقاح ، حافظ علي جنا ❤️ جود رابط,1462,763,142686,763,114,0,0
ءنس عدو ما يجهل لكذ ناس خاف من لقاح الل عند كبير سن في بيت يالي يبحث عن معلوما لقاح يشرح لكم مبسط لطيف اقنع ترا امان وصح مسءولي جود رابط,264,260,6011,260,0,0,1
من ءجل سلام عود حيا طبيع ءخذ جرع ءولي من لقاح ، ءدع تسجيل في تطبيق صحت لنتعا في تطبيق ءجراء ءحتراز 👍 خذ خطو جود رابط,2215,2253,24354,2253,152,0,1
⛔️ فايزر تنسحب من هند اشتراط هند علي ءجراء دراس علي لقاح داخل حدود راف كبير هند 👏👏 سافر هند ءحد روح معا 😉👌 جود رابط,1144,772,204512,772,15,1,1
لقاح مستخدم في مملك ءظهر حما عال من ءصاب حمد الله ءسبوع من ءخذ لقاح ، مءمون كبير ءنصح جميع مسارع في ءخذ لقاح لحما ءنفس من هذا فيروس خطير خذ خطو,3787,656,78169,656,8598,0,0
مقيم يشهد ءنجازا زار الصح ءخذ لقاح جود رابط,1388,23,1985,23,25,0,1
تنو حساب وشو ؟ طيب فيه ناس مات لان كان مصاب بكر ، واخذ لقاح,45,253,16074,253,0,1,0
كتف بدء يوجع لقاح,171,286,3385,286,0,1,1
سنه جايه يعن تعليم عن لم يتناول اطفال لقاح صعب تعود مدارس حضور خصوص زحم فسح مع يالي يكون عن يخترع لقاحا مناسب اطفال جود رابط,948,931,58051,931,0,1,1
تنو حساب تنو حساب تنو حساب الم ماهو قاتل بس لازم تعرف الل يصير لك قبل تاخذ لقاح,114,13,381,13,0,1,0
⭕️ حال ءهل عراق مع باء كور ما لهم الله دعاء تقاعس حكوم وزار الصح عن توفير لقاح شان بق دول عدم التزام باجراءا حضر طريق فجة معوج جود رابط,51,1442,618696,1442,3,1,1
زار الصح ناء علي خطه زار الصح في تطعيم مواطن جاءح كوفيد نهيب مواطن من تزيد ءعمار عن عام ، مسجل غير مسجل علي منص زار الصح توجه مراكز تال لتلق لقاح ابتداء من يوم غدا من ساع ثامن حتي ساع ظهر يوم خميس قادم,686,15420,107911,15420,1,0,1
تنو حساب تنو حساب لقاح يخفف مضاعف يل تيج من كور ما تحم من انك تنصاب,189,127,706,127,0,0,1
تنو حساب سلاما لا لقاح نعرف مكونا وانت ماعند خبره لاتسمع كلام روحو سوا فحص قبل عدين خذو لقاح لاتاخذ لان ممك تمو,531,11,285,11,0,1,1
كل اخذ لقاح طيب نشيط 👀,61,16,632,16,0,0,0
ود اخذ لقاح نفس ماود 💉😭,53,22,735,22,0,1,0
تنو حساب نحتاج ثريد يور تفاعل اجانب تنظيم عند تلق لقاح,1090,381,18092,381,1,0,1
تنو حساب بشر لقاح طحت وضع طبيع ماطول ؟,716,1969,100072,1969,0,1,0
صداع غثي ، روح اخذ لقاح دون مسح وسواس 💯,91,9,444,9,0,1,0
خذي لقاح جود رابط,742,409,18571,409,0,1,1
اخذ لقاح والل يات سيط مو قد رعب الل جان قبل,447,163,7110,163,0,0,0
تنو حساب تنو حساب فعل اصدقاء لي اخذو نفس لقاح والحمد لله خير عاف,272,8,228,8,0,0,1
تنو حساب تنو حساب لا تاخذ والل زير صحه نفس هالحساب نفس في انستقرام قبل اسبوع صرح الل عند حساس شديد ممنوع من اخذ لقاح,363,62,3017,62,0,1,0
تنو حساب والل خذي انا زوجت والمرب منزليه امور تمام والحمدلل لنا تقريب يوم وال عجب تنظيم راءع والسرع ماف تاخير حاج عل مست صراح والل ان انصح جميع باخذ لقاح حفاظ عل انفس وعل من يحبون,106,8,158,8,0,0,1
تنو حساب حمد لله الله ينفع لقاح فايزر ولا استرازينيك ؟,196,5,49,5,0,0,1
• يصف تجرب في ءخذ جرع ءولي من لقاح في مزاحم مملك عرب سعود يقول بءن مستغرق من صول مقر حتي ءتمام ءخذ لقاح والخروج لتصوير هذا مقطع كان فقط دقاءق نحن كسعودي نفخر دوم جهود حكوم وهذ نجاح ليس مستغرب ♥️🇸🇦،، جود رابط,4,0,4,0,5,0,1
ءسلوب ءقناع ناس خايف من لقاح يشب ءسلوب مناصحةوقت صحوةكلهم يجون بالقو والنها موت فتا تقلب قنو فضاء مات وف يدهاالريمو دفون معهاشاب اعتاد سماع ءغان وجا حادث يشهد وهو يردد ءغن والءء الل ماخذ لقاح جتهم كور تسببواوفا ءمهم ، ءبو ، جدت جود رابط,2972,5061,75663,5061,1,1,0
ولا متحد و ال ءشتر ءدار بايد ءكثر من جرع من جونس ءند جونس ، و تخز ولا متحد جرعا كبير من لقاح جود رابط,4700,7254,53531,7254,0,0,0
حمد لله ءخذ لقاح في مركز صح يبعد عن ءقرب مدين ءكثر من كيلو وجد عمل منظم طاقم ءكثر من راءع ولم نتجاوز منذ دخول ءكثر من دقيق الله يعز الل عزنا يرفع شان 🇸🇦🇸🇦 جود رابط,400,137,4507,137,1,0,0
تنو حساب تنو حساب واضح موضوع شخص لقاح منسوب جامع كويت لازم فض اشتب,621,163,3943,163,0,1,0
تنو حساب اخذ فيه لقاح ماف شيء بعد كان اسوء يوم سخون خمول والم عظام يوم بعد سخون خفيف والم سيط باليد لو ان اشتغل علي,208,163,13329,163,0,1,0
تنو حساب تنو حساب ماف خيره اعقل توكل علي الله ترا انا واهل جماع جير كلنا اخذ من شهور حمدلله ماصر زومب 🤣🤣 قسم بالله ضحك الل ياخذ لقاح يصير زومب كثير سمع منهم كذا 😬 من صغر واح ناخذ لقاحا ما تذمر ابد حمدلله واثق حرص دوله جهود,116,26,1085,26,0,0,0
